Date,Strike price,Close,Expiration
2016-12-27, 8500,451.3,29
2016-12-28, 8500,444.2,28
2016-12-29, 8500,384.9,27
2016-12-30, 8500,324.4,26
2017-01-02, 8500,320.6,23
2017-01-03, 8500,320.0,22
2017-01-04, 8500,303.0,21
2017-01-05, 8500,232.5,20
2017-01-06, 8500,245.0,19
2017-01-09, 8500,257.9,16
2017-01-10, 8500,214.55,15
2017-01-11, 8500,143.7,14
2017-01-12, 8500,115.5,13
2017-01-13, 8500,110.55,12
2017-01-16, 8500,95.05,9
2017-01-17, 8500,117.9,8
2017-01-18, 8500,92.05,7
2017-01-19, 8500,82.5,6
2017-01-20, 8500,140.05,5
2017-01-23, 8500,94.0,2
2017-01-24, 8500,29.3,1
2017-01-25, 8500,0.05,0
2016-12-14, 8000,85.9,42
2016-12-15, 8000,83.75,41
2016-12-16, 8000,87.2,40
2016-12-19, 8000,84.15,37
2016-12-20, 8000,83.3,36
2016-12-21, 8000,90.25,35
2016-12-22, 8000,121.9,34
2016-12-23, 8000,117.95,33
2016-12-26, 8000,162.0,30
2016-12-27, 8000,101.75,29
2016-12-28, 8000,101.1,28
2016-12-29, 8000,81.0,27
2016-12-30, 8000,61.2,26
2017-01-02, 8000,56.55,23
2017-01-03, 8000,57.1,22
2017-01-04, 8000,49.5,21
2017-01-05, 8000,28.45,20
2017-01-06, 8000,27.5,19
2017-01-09, 8000,26.5,16
2017-01-10, 8000,16.85,15
2017-01-11, 8000,9.9,14
2017-01-12, 8000,6.85,13
2017-01-13, 8000,5.6,12
2017-01-16, 8000,4.05,9
2017-01-17, 8000,3.6,8
2017-01-18, 8000,2.25,7
2017-01-19, 8000,1.4,6
2017-01-20, 8000,2.05,5
2017-01-23, 8000,0.6,2
2017-01-24, 8000,0.4,1
2017-01-25, 8000,0.05,0
2016-12-22, 7950,103.7,34
2016-12-23, 7950,98.9,33
2016-12-26, 7950,137.55,30
2016-12-27, 7950,78.0,29
2016-12-28, 7950,85.95,28
2016-12-29, 7950,67.8,27
2016-12-30, 7950,51.35,26
2017-01-02, 7950,46.35,23
2017-01-03, 7950,46.7,22
2017-01-04, 7950,40.2,21
2017-01-05, 7950,22.15,20
2017-01-06, 7950,21.05,19
2017-01-09, 7950,20.8,16
2017-01-10, 7950,12.5,15
2017-01-11, 7950,8.6,14
2017-01-12, 7950,5.45,13
2017-01-13, 7950,4.15,12
2017-01-16, 7950,3.4,9
2017-01-17, 7950,2.7,8
2017-01-18, 7950,2.1,7
2017-01-19, 7950,1.35,6
2017-01-20, 7950,1.65,5
2017-01-23, 7950,0.5,2
2017-01-24, 7950,0.25,1
2017-01-25, 7950,0.05,0
2016-12-14, 8400,244.15,42
2016-12-15, 8400,248.0,41
2016-12-16, 8400,267.9,40
2016-12-19, 8400,277.65,37
2016-12-20, 8400,284.3,36
2016-12-21, 8400,313.0,35
2016-12-22, 8400,377.45,34
2016-12-23, 8400,379.0,33
2016-12-26, 8400,453.25,30
2016-12-27, 8400,358.8,29
2016-12-28, 8400,351.1,28
2016-12-29, 8400,297.75,27
2016-12-30, 8400,241.65,26
2017-01-02, 8400,238.95,23
2017-01-03, 8400,238.95,22
2017-01-04, 8400,221.05,21
2017-01-05, 8400,158.75,20
2017-01-06, 8400,167.1,19
2017-01-09, 8400,178.0,16
2017-01-10, 8400,142.9,15
2017-01-11, 8400,85.6,14
2017-01-12, 8400,65.55,13
2017-01-13, 8400,58.3,12
2017-01-16, 8400,46.8,9
2017-01-17, 8400,58.3,8
2017-01-18, 8400,42.0,7
2017-01-19, 8400,33.85,6
2017-01-20, 8400,65.0,5
2017-01-23, 8400,27.95,2
2017-01-24, 8400,4.0,1
2017-01-25, 8400,0.05,0
2016-12-22, 7850,80.0,34
2016-12-23, 7850,69.1,33
2016-12-26, 7850,101.0,30
2016-12-27, 7850,58.0,29
2016-12-28, 7850,56.35,28
2016-12-29, 7850,46.9,27
2016-12-30, 7850,36.8,26
2017-01-02, 7850,31.1,23
2017-01-03, 7850,30.95,22
2017-01-04, 7850,26.3,21
2017-01-05, 7850,14.5,20
2017-01-06, 7850,12.85,19
2017-01-09, 7850,12.4,16
2017-01-10, 7850,7.4,15
2017-01-11, 7850,6.65,14
2017-01-12, 7850,4.2,13
2017-01-13, 7850,3.3,12
2017-01-16, 7850,2.7,9
2017-01-17, 7850,2.15,8
2017-01-18, 7850,1.65,7
2017-01-19, 7850,1.05,6
2017-01-20, 7850,1.2,5
2017-01-23, 7850,0.5,2
2017-01-24, 7850,0.35,1
2017-01-25, 7850,0.1,0
2016-12-14, 7900,66.25,42
2016-12-15, 7900,63.45,41
2016-12-16, 7900,64.0,40
2016-12-19, 7900,60.9,37
2016-12-20, 7900,57.7,36
2016-12-21, 7900,62.65,35
2016-12-22, 7900,87.0,34
2016-12-23, 7900,82.6,33
2016-12-26, 7900,119.0,30
2016-12-27, 7900,70.0,29
2016-12-28, 7900,71.4,28
2016-12-29, 7900,56.5,27
2016-12-30, 7900,43.0,26
2017-01-02, 7900,38.55,23
2017-01-03, 7900,38.0,22
2017-01-04, 7900,32.8,21
2017-01-05, 7900,18.2,20
2017-01-06, 7900,16.9,19
2017-01-09, 7900,16.15,16
2017-01-10, 7900,9.9,15
2017-01-11, 7900,6.65,14
2017-01-12, 7900,4.5,13
2017-01-13, 7900,3.8,12
2017-01-16, 7900,2.85,9
2017-01-17, 7900,2.35,8
2017-01-18, 7900,1.75,7
2017-01-19, 7900,1.1,6
2017-01-20, 7900,1.2,5
2017-01-23, 7900,0.45,2
2017-01-24, 7900,0.3,1
2017-01-25, 7900,0.05,0
2016-12-14, 8600,386.5,42
2016-12-15, 8600,409.05,41
2016-12-16, 8600,425.2,40
2016-12-19, 8600,438.1,37
2016-12-20, 8600,454.25,36
2016-12-21, 8600,487.6,35
2016-12-22, 8600,563.55,34
2016-12-23, 8600,560.8,33
2016-12-26, 8600,641.7,30
2016-12-27, 8600,540.0,29
2016-12-28, 8600,536.0,28
2016-12-29, 8600,478.0,27
2016-12-30, 8600,414.0,26
2017-01-02, 8600,410.0,23
2017-01-03, 8600,407.95,22
2017-01-04, 8600,395.0,21
2017-01-05, 8600,316.3,20
2017-01-06, 8600,331.7,19
2017-01-09, 8600,345.75,16
2017-01-10, 8600,303.3,15
2017-01-11, 8600,224.9,14
2017-01-12, 8600,188.45,13
2017-01-13, 8600,190.0,12
2017-01-16, 8600,171.0,9
2017-01-17, 8600,199.1,8
2017-01-18, 8600,173.0,7
2017-01-19, 8600,161.95,6
2017-01-20, 8600,235.0,5
2017-01-23, 8600,188.25,2
2017-01-24, 8600,110.0,1
2017-01-25, 8600,0.05,0
2017-01-31, 8950,422.3,23
2017-02-01, 8950,352.55,22
2017-02-02, 8950,203.6,21
2017-02-03, 8950,223.0,20
2017-02-06, 8950,167.4,17
2017-02-07, 8950,183.75,16
2017-02-08, 8950,150.5,15
2017-02-09, 8950,150.4,14
2017-02-10, 8950,156.8,13
2017-02-13, 8950,153.7,10
2017-02-14, 8950,153.8,9
2017-02-15, 8950,198.95,8
2017-02-16, 8950,168.3,7
2017-02-17, 8950,135.0,6
2017-02-20, 8950,84.0,3
2017-02-21, 8950,56.4,2
2017-02-22, 8950,43.0,1
2017-02-23, 8950,10.0,0
2017-01-27, 8650,127.95,27
2017-01-30, 8650,136.65,24
2017-01-31, 8650,169.0,23
2017-02-01, 8650,73.0,22
2017-02-02, 8650,67.55,21
2017-02-03, 8650,52.95,20
2017-02-06, 8650,37.6,17
2017-02-07, 8650,39.0,16
2017-02-08, 8650,32.0,15
2017-02-09, 8650,29.95,14
2017-02-10, 8650,24.95,13
2017-02-13, 8650,19.0,10
2017-02-14, 8650,20.8,9
2017-02-15, 8650,28.75,8
2017-02-16, 8650,17.05,7
2017-02-17, 8650,8.9,6
2017-02-20, 8650,3.35,3
2017-02-21, 8650,1.8,2
2017-02-22, 8650,0.7,1
2017-02-23, 8650,0.05,0
2017-01-27, 8450,64.5,27
2017-01-30, 8450,71.05,24
2017-01-31, 8450,88.0,23
2017-02-01, 8450,29.25,22
2017-02-02, 8450,26.3,21
2017-02-03, 8450,19.2,20
2017-02-06, 8450,13.5,17
2017-02-07, 8450,13.15,16
2017-02-08, 8450,9.8,15
2017-02-09, 8450,9.1,14
2017-02-10, 8450,6.85,13
2017-02-13, 8450,5.95,10
2017-02-14, 8450,5.65,9
2017-02-15, 8450,6.4,8
2017-02-16, 8450,3.6,7
2017-02-17, 8450,2.15,6
2017-02-20, 8450,1.1,3
2017-02-21, 8450,0.8,2
2017-02-22, 8450,0.55,1
2017-02-23, 8450,0.05,0
2017-01-27, 8300,37.45,27
2017-01-30, 8300,42.0,24
2017-01-31, 8300,51.2,23
2017-02-01, 8300,15.2,22
2017-02-02, 8300,13.85,21
2017-02-03, 8300,8.6,20
2017-02-06, 8300,6.35,17
2017-02-07, 8300,6.2,16
2017-02-08, 8300,4.9,15
2017-02-09, 8300,4.35,14
2017-02-10, 8300,3.55,13
2017-02-13, 8300,2.6,10
2017-02-14, 8300,2.75,9
2017-02-15, 8300,2.95,8
2017-02-16, 8300,1.65,7
2017-02-17, 8300,1.2,6
2017-02-20, 8300,0.7,3
2017-02-21, 8300,0.65,2
2017-02-22, 8300,0.4,1
2017-02-23, 8300,0.05,0
2017-01-27, 9000,351.95,27
2017-01-30, 9000,362.0,24
2017-01-31, 9000,420.0,23
2017-02-01, 9000,280.6,22
2017-02-02, 9000,276.0,21
2017-02-03, 9000,256.65,20
2017-02-06, 9000,205.3,17
2017-02-07, 9000,223.0,16
2017-02-08, 9000,212.3,15
2017-02-09, 9000,202.0,14
2017-02-10, 9000,200.0,13
2017-02-13, 9000,191.75,10
2017-02-14, 9000,198.75,9
2017-02-15, 9000,251.15,8
2017-02-16, 9000,213.0,7
2017-02-17, 9000,178.1,6
2017-02-20, 9000,125.95,3
2017-02-21, 9000,94.0,2
2017-02-22, 9000,80.45,1
2017-02-23, 9000,60.8,0
2017-01-27, 8200,25.45,27
2017-01-30, 8200,28.85,24
2017-01-31, 8200,35.0,23
2017-02-01, 8200,9.5,22
2017-02-02, 8200,8.85,21
2017-02-03, 8200,4.85,20
2017-02-06, 8200,3.95,17
2017-02-07, 8200,3.6,16
2017-02-08, 8200,2.85,15
2017-02-09, 8200,2.45,14
2017-02-10, 8200,2.15,13
2017-02-13, 8200,1.9,10
2017-02-14, 8200,1.85,9
2017-02-15, 8200,1.8,8
2017-02-16, 8200,1.1,7
2017-02-17, 8200,0.95,6
2017-02-20, 8200,0.6,3
2017-02-21, 8200,0.7,2
2017-02-22, 8200,0.35,1
2017-02-23, 8200,0.05,0
2017-01-27, 8250,30.05,27
2017-01-30, 8250,34.45,24
2017-01-31, 8250,42.0,23
2017-02-01, 8250,11.8,22
2017-02-02, 8250,10.8,21
2017-02-03, 8250,6.5,20
2017-02-06, 8250,5.05,17
2017-02-07, 8250,4.5,16
2017-02-08, 8250,3.55,15
2017-02-09, 8250,3.4,14
2017-02-10, 8250,2.65,13
2017-02-13, 8250,2.15,10
2017-02-14, 8250,1.7,9
2017-02-15, 8250,2.4,8
2017-02-16, 8250,1.45,7
2017-02-17, 8250,1.25,6
2017-02-20, 8250,0.75,3
2017-02-21, 8250,0.65,2
2017-02-22, 8250,0.4,1
2017-02-23, 8250,0.05,0
2017-01-27, 8550,91.3,27
2017-01-30, 8550,99.9,24
2017-01-31, 8550,124.0,23
2017-02-01, 8550,45.8,22
2017-02-02, 8550,42.45,21
2017-02-03, 8550,32.65,20
2017-02-06, 8550,22.55,17
2017-02-07, 8550,22.05,16
2017-02-08, 8550,16.9,15
2017-02-09, 8550,15.8,14
2017-02-10, 8550,12.75,13
2017-02-13, 8550,9.4,10
2017-02-14, 8550,9.75,9
2017-02-15, 8550,12.5,8
2017-02-16, 8550,7.15,7
2017-02-17, 8550,3.7,6
2017-02-20, 8550,1.9,3
2017-02-21, 8550,1.1,2
2017-02-22, 8550,0.5,1
2017-02-23, 8550,0.05,0
2017-01-27, 8700,150.65,27
2017-01-30, 8700,160.0,24
2017-01-31, 8700,196.5,23
2017-02-01, 8700,90.0,22
2017-02-02, 8700,85.0,21
2017-02-03, 8700,68.0,20
2017-02-06, 8700,48.3,17
2017-02-07, 8700,51.6,16
2017-02-08, 8700,43.05,15
2017-02-09, 8700,39.8,14
2017-02-10, 8700,34.45,13
2017-02-13, 8700,27.3,10
2017-02-14, 8700,30.0,9
2017-02-15, 8700,42.5,8
2017-02-16, 8700,26.05,7
2017-02-17, 8700,14.75,6
2017-02-20, 8700,5.5,3
2017-02-21, 8700,2.5,2
2017-02-22, 8700,0.8,1
2017-02-23, 8700,0.05,0
2017-01-27, 8350,44.05,27
2017-01-30, 8350,50.5,24
2017-01-31, 8350,62.3,23
2017-02-01, 8350,18.25,22
2017-02-02, 8350,15.55,21
2017-02-03, 8350,11.15,20
2017-02-06, 8350,7.9,17
2017-02-07, 8350,7.7,16
2017-02-08, 8350,6.0,15
2017-02-09, 8350,5.25,14
2017-02-10, 8350,4.15,13
2017-02-13, 8350,3.4,10
2017-02-14, 8350,3.35,9
2017-02-15, 8350,3.8,8
2017-02-16, 8350,2.0,7
2017-02-17, 8350,1.35,6
2017-02-20, 8350,0.9,3
2017-02-21, 8350,0.85,2
2017-02-22, 8350,0.4,1
2017-02-23, 8350,0.05,0
2017-01-27, 8850,222.45,27
2017-01-30, 8850,238.45,24
2017-01-31, 8850,300.0,23
2017-02-01, 8850,160.9,22
2017-02-02, 8850,163.0,21
2017-02-03, 8850,142.7,20
2017-02-06, 8850,103.4,17
2017-02-07, 8850,114.5,16
2017-02-08, 8850,102.9,15
2017-02-09, 8850,98.95,14
2017-02-10, 8850,89.55,13
2017-02-13, 8850,81.0,10
2017-02-14, 8850,85.8,9
2017-02-15, 8850,119.75,8
2017-02-16, 8850,90.0,7
2017-02-17, 8850,60.0,6
2017-02-20, 8850,29.25,3
2017-02-21, 8850,15.0,2
2017-02-22, 8850,6.7,1
2017-02-23, 8850,0.05,0
2017-01-27, 8900,274.5,27
2017-01-30, 8900,285.1,24
2017-01-31, 8900,334.0,23
2017-02-01, 8900,200.85,22
2017-02-02, 8900,200.35,21
2017-02-03, 8900,176.45,20
2017-02-06, 8900,133.05,17
2017-02-07, 8900,147.8,16
2017-02-08, 8900,135.5,15
2017-02-09, 8900,129.05,14
2017-02-10, 8900,122.4,13
2017-02-13, 8900,112.05,10
2017-02-14, 8900,118.0,9
2017-02-15, 8900,159.75,8
2017-02-16, 8900,125.1,7
2017-02-17, 8900,92.0,6
2017-02-20, 8900,51.6,3
2017-02-21, 8900,30.2,2
2017-02-22, 8900,19.1,1
2017-02-23, 8900,0.05,0
2017-01-27, 8750,176.65,27
2017-01-30, 8750,185.3,24
2017-01-31, 8750,220.9,23
2017-02-01, 8750,110.05,22
2017-02-02, 8750,106.9,21
2017-02-03, 8750,87.35,20
2017-02-06, 8750,62.15,17
2017-02-07, 8750,68.6,16
2017-02-08, 8750,58.1,15
2017-02-09, 8750,54.1,14
2017-02-10, 8750,47.9,13
2017-02-13, 8750,40.1,10
2017-02-14, 8750,43.15,9
2017-02-15, 8750,61.7,8
2017-02-16, 8750,39.7,7
2017-02-17, 8750,22.9,6
2017-02-20, 8750,9.5,3
2017-02-21, 8750,3.9,2
2017-02-22, 8750,1.25,1
2017-02-23, 8750,0.05,0
2017-01-27, 8500,76.6,27
2017-01-30, 8500,85.2,24
2017-01-31, 8500,105.0,23
2017-02-01, 8500,36.55,22
2017-02-02, 8500,33.95,21
2017-02-03, 8500,24.7,20
2017-02-06, 8500,17.1,17
2017-02-07, 8500,16.8,16
2017-02-08, 8500,13.05,15
2017-02-09, 8500,12.15,14
2017-02-10, 8500,9.05,13
2017-02-13, 8500,6.8,10
2017-02-14, 8500,7.35,9
2017-02-15, 8500,9.3,8
2017-02-16, 8500,5.0,7
2017-02-17, 8500,2.8,6
2017-02-20, 8500,1.45,3
2017-02-21, 8500,0.95,2
2017-02-22, 8500,0.4,1
2017-02-23, 8500,0.05,0
2017-01-27, 8800,204.6,27
2017-01-30, 8800,214.0,24
2017-01-31, 8800,262.0,23
2017-02-01, 8800,138.0,22
2017-02-02, 8800,131.5,21
2017-02-03, 8800,112.75,20
2017-02-06, 8800,81.95,17
2017-02-07, 8800,90.35,16
2017-02-08, 8800,78.0,15
2017-02-09, 8800,74.05,14
2017-02-10, 8800,66.75,13
2017-02-13, 8800,57.2,10
2017-02-14, 8800,61.7,9
2017-02-15, 8800,87.35,8
2017-02-16, 8800,60.85,7
2017-02-17, 8800,37.95,6
2017-02-20, 8800,16.8,3
2017-02-21, 8800,7.25,2
2017-02-22, 8800,2.75,1
2017-02-23, 8800,0.05,0
2017-01-27, 8400,54.35,27
2017-01-30, 8400,59.65,24
2017-01-31, 8400,73.35,23
2017-02-01, 8400,23.15,22
2017-02-02, 8400,21.25,21
2017-02-03, 8400,14.6,20
2017-02-06, 8400,10.5,17
2017-02-07, 8400,10.3,16
2017-02-08, 8400,7.95,15
2017-02-09, 8400,7.1,14
2017-02-10, 8400,5.4,13
2017-02-13, 8400,4.05,10
2017-02-14, 8400,4.3,9
2017-02-15, 8400,4.9,8
2017-02-16, 8400,2.7,7
2017-02-17, 8400,1.7,6
2017-02-20, 8400,0.95,3
2017-02-21, 8400,0.75,2
2017-02-22, 8400,0.4,1
2017-02-23, 8400,0.05,0
2017-01-27, 8600,108.65,27
2017-01-30, 8600,118.45,24
2017-01-31, 8600,145.4,23
2017-02-01, 8600,57.25,22
2017-02-02, 8600,53.65,21
2017-02-03, 8600,40.55,20
2017-02-06, 8600,28.6,17
2017-02-07, 8600,29.05,16
2017-02-08, 8600,23.25,15
2017-02-09, 8600,21.7,14
2017-02-10, 8600,17.65,13
2017-02-13, 8600,13.3,10
2017-02-14, 8600,14.65,9
2017-02-15, 8600,19.5,8
2017-02-16, 8600,11.2,7
2017-02-17, 8600,6.05,6
2017-02-20, 8600,2.75,3
2017-02-21, 8600,1.45,2
2017-02-22, 8600,0.6,1
2017-02-23, 8600,0.05,0
2017-02-17, 9050,260.0,41
2017-02-22, 9050,189.0,36
2017-02-23, 9050,184.45,35
2017-02-27, 9050,194.8,31
2017-02-28, 9050,196.9,30
2017-03-01, 9050,167.7,29
