Date,Strike price,Close,Expiration
2018-04-26,10400,0.05,0
2018-04-04,10450,348.0,22
2018-04-05,10450,178.65,21
2018-04-06,10450,171.7,20
2018-04-09,10450,146.45,17
2018-04-10,10450,124.65,16
2018-04-11,10450,120.6,15
2018-04-12,10450,99.65,14
2018-04-13,10450,78.4,13
2018-04-16,10450,51.95,10
2018-04-17,10450,42.7,9
2018-04-18,10450,43.35,8
2018-04-19,10450,28.9,7
2018-04-20,10450,16.65,6
2018-04-23,10450,12.25,3
2018-04-24,10450,5.2,2
2018-04-25,10450,4.3,1
2018-04-26,10450,0.05,0
2018-03-13,10500,198.55,44
2018-03-14,10500,195.65,43
2018-03-15,10500,220.5,42
2018-03-16,10500,312.75,41
2018-03-19,10500,394.25,38
2018-03-20,10500,372.95,37
2018-03-21,10500,338.15,36
2018-03-22,10500,379.35,35
2018-03-23,10500,476.1,34
2018-03-26,10500,353.75,31
2018-03-27,10500,327.0,30
2018-03-28,10500,374.2,29
2018-04-02,10500,279.15,24
2018-04-03,10500,262.4,23
2018-04-04,10500,375.95,22
2018-04-05,10500,207.8,21
2018-04-06,10500,202.6,20
2018-04-09,10500,173.4,17
2018-04-10,10500,148.8,16
2018-04-11,10500,144.7,15
2018-04-12,10500,121.0,14
2018-04-13,10500,97.0,13
2018-04-16,10500,65.65,10
2018-04-17,10500,56.9,9
2018-04-18,10500,59.5,8
2018-04-19,10500,40.1,7
2018-04-20,10500,25.95,6
2018-04-23,10500,20.0,3
2018-04-24,10500,8.75,2
2018-04-25,10500,9.6,1
2018-04-26,10500,0.05,0
2018-03-28,10550,381.6,29
2018-04-02,10550,291.8,24
2018-04-03,10550,294.8,23
2018-04-04,10550,298.5,22
2018-04-05,10550,256.15,21
2018-04-06,10550,230.0,20
2018-04-09,10550,207.3,17
2018-04-10,10550,155.05,16
2018-04-11,10550,172.15,15
2018-04-12,10550,146.0,14
2018-04-13,10550,122.4,13
2018-04-16,10550,83.1,10
2018-04-17,10550,74.2,9
2018-04-18,10550,78.0,8
2018-04-19,10550,53.35,7
2018-04-20,10550,38.7,6
2018-04-23,10550,31.6,3
2018-04-24,10550,15.6,2
2018-04-25,10550,20.35,1
2018-04-26,10550,0.05,0
2018-03-13,10600,248.6,44
2018-03-14,10600,246.2,43
2018-03-15,10600,277.1,42
2018-03-16,10600,383.85,41
2018-03-19,10600,471.0,38
2018-03-20,10600,447.0,37
2018-03-21,10600,412.45,36
2018-03-22,10600,455.25,35
2018-03-23,10600,565.9,34
2018-03-26,10600,433.65,31
2018-03-27,10600,406.15,30
2018-03-28,10600,453.1,29
2018-04-02,10600,356.35,24
2018-04-03,10600,335.35,23
2018-04-04,10600,463.9,22
2018-04-05,10600,277.55,21
2018-04-06,10600,271.75,20
2018-04-09,10600,239.25,17
2018-04-10,10600,212.8,16
2018-04-11,10600,208.3,15
2018-04-12,10600,177.35,14
2018-04-13,10600,151.3,13
2018-04-16,10600,109.65,10
2018-04-17,10600,98.85,9
2018-04-18,10600,104.45,8
2018-04-19,10600,75.25,7
2018-04-20,10600,60.55,6
2018-04-23,10600,52.05,3
2018-04-24,10600,30.0,2
2018-04-25,10600,43.3,1
2018-04-26,10600,0.05,0
2018-04-02,10650,449.4,24
2018-04-06,10650,340.0,20
2018-04-12,10650,203.0,14
2018-04-13,10650,180.0,13
2018-04-16,10650,136.5,10
2018-04-17,10650,128.45,9
2018-04-18,10650,131.25,8
2018-04-19,10650,100.05,7
2018-04-20,10650,89.35,6
2018-04-23,10650,79.65,3
2018-04-24,10650,52.8,2
2018-04-25,10650,80.3,1
2018-04-26,10650,19.9,0
2018-03-13,10700,307.8,44
2018-03-14,10700,305.15,43
2018-03-15,10700,342.4,42
2018-03-16,10700,455.15,41
2018-03-19,10700,565.0,38
2018-03-20,10700,530.1,37
2018-03-21,10700,495.5,36
2018-03-22,10700,543.4,35
2018-03-23,10700,655.25,34
2018-03-26,10700,528.1,31
2018-03-27,10700,490.65,30
2018-03-28,10700,547.55,29
2018-04-02,10700,443.8,24
2018-04-03,10700,421.75,23
2018-04-04,10700,554.05,22
2018-04-05,10700,360.6,21
2018-04-06,10700,359.5,20
2018-04-09,10700,319.6,17
2018-04-10,10700,291.9,16
2018-04-11,10700,290.6,15
2018-04-12,10700,254.45,14
2018-04-13,10700,227.55,13
2018-04-16,10700,176.9,10
2018-04-17,10700,166.55,9
2018-04-18,10700,173.7,8
2018-04-19,10700,137.9,7
2018-04-20,10700,125.5,6
2018-04-23,10700,117.35,3
2018-04-24,10700,88.2,2
2018-04-25,10700,125.65,1
2018-04-26,10700,80.1,0
2018-03-28,10750,586.6,29
2018-04-02,10750,560.0,24
2018-04-11,10750,350.0,15
2018-04-12,10750,327.45,14
2018-04-16,10750,238.7,10
2018-04-17,10750,212.0,9
2018-04-18,10750,220.65,8
2018-04-19,10750,182.0,7
2018-04-20,10750,165.4,6
2018-04-23,10750,166.65,3
2018-04-24,10750,131.3,2
2018-04-25,10750,173.3,1
2018-04-26,10750,118.4,0
2018-03-13,10800,377.25,44
2018-03-14,10800,372.9,43
2018-03-15,10800,421.1,42
2018-03-16,10800,548.6,41
2018-03-19,10800,634.6,38
2018-03-20,10800,618.1,37
2018-03-21,10800,583.45,36
2018-03-22,10800,631.9,35
2018-03-23,10800,753.85,34
2018-03-26,10800,624.15,31
2018-03-27,10800,582.55,30
2018-03-28,10800,643.55,29
2018-04-02,10800,536.7,24
2018-04-03,10800,514.5,23
2018-04-04,10800,649.5,22
2018-04-05,10800,458.0,21
2018-04-06,10800,450.85,20
2018-04-09,10800,403.85,17
2018-04-10,10800,385.15,16
2018-04-11,10800,386.25,15
2018-04-12,10800,343.15,14
2018-04-13,10800,312.8,13
2018-04-16,10800,261.8,10
2018-04-17,10800,251.1,9
2018-04-18,10800,260.7,8
2018-04-19,10800,225.4,7
2018-04-20,10800,214.35,6
2018-04-23,10800,208.3,3
2018-04-24,10800,177.85,2
2018-04-25,10800,219.4,1
2018-04-26,10800,182.05,0
2018-03-13,10900,458.9,44
2018-03-14,10900,455.75,43
2018-03-15,10900,498.6,42
2018-03-16,10900,631.75,41
2018-03-19,10900,740.25,38
2018-03-20,10900,706.8,37
2018-03-21,10900,674.9,36
2018-03-22,10900,725.15,35
2018-03-23,10900,853.2,34
2018-03-26,10900,700.8,31
2018-03-27,10900,679.55,30
2018-03-28,10900,733.8,29
2018-04-02,10900,628.65,24
2018-04-03,10900,609.15,23
2018-04-04,10900,747.15,22
2018-04-05,10900,543.85,21
2018-04-06,10900,538.4,20
2018-04-09,10900,501.15,17
2018-04-10,10900,480.5,16
2018-04-11,10900,474.65,15
2018-04-12,10900,433.7,14
2018-04-13,10900,406.65,13
2018-04-16,10900,353.65,10
2018-04-17,10900,345.65,9
2018-04-18,10900,359.95,8
2018-04-19,10900,323.15,7
2018-04-20,10900,306.05,6
2018-04-23,10900,307.25,3
2018-04-24,10900,276.1,2
2018-04-25,10900,323.6,1
2018-04-26,10900,269.0,0
2018-03-13,11000,538.9,44
2018-03-14,11000,549.0,43
2018-03-15,11000,580.4,42
2018-03-16,11000,733.05,41
2018-03-19,11000,834.0,38
2018-03-20,11000,806.6,37
2018-03-21,11000,775.8,36
2018-03-22,11000,820.6,35
2018-03-23,11000,943.6,34
2018-03-26,11000,814.75,31
2018-03-27,11000,777.75,30
2018-03-28,11000,839.7,29
2018-04-02,11000,726.05,24
2018-04-03,11000,707.65,23
2018-04-04,11000,845.0,22
2018-04-05,11000,645.7,21
2018-04-06,11000,644.05,20
2018-04-09,11000,599.45,17
2018-04-10,11000,575.15,16
2018-04-11,11000,572.95,15
2018-04-12,11000,536.05,14
2018-04-13,11000,509.1,13
2018-04-16,11000,460.1,10
2018-04-17,11000,450.45,9
2018-04-18,11000,460.85,8
2018-04-19,11000,421.15,7
2018-04-20,11000,414.4,6
2018-04-23,11000,405.65,3
2018-04-24,11000,375.0,2
2018-04-25,11000,423.0,1
2018-04-26,11000,368.2,0
2018-07-17,10700,73.4,44
2018-07-18,10700,90.8,43
2018-07-19,10700,90.1,42
2018-07-20,10700,76.35,41
2018-07-23,10700,54.25,38
2018-07-24,10700,44.5,37
2018-07-25,10700,40.95,36
2018-07-26,10700,32.8,35
2018-07-27,10700,25.65,34
2018-07-30,10700,21.7,31
2018-07-31,10700,19.35,30
2018-08-01,10700,19.4,29
2018-08-02,10700,21.5,28
2018-08-03,10700,13.3,27
2018-08-06,10700,11.75,24
2018-08-07,10700,10.1,23
2018-08-08,10700,8.6,22
2018-08-09,10700,7.85,21
2018-08-10,10700,7.7,20
2018-08-13,10700,8.25,17
2018-08-14,10700,6.1,16
2018-08-16,10700,5.65,14
2018-08-17,10700,4.75,13
2018-08-20,10700,4.2,10
2018-08-21,10700,3.65,9
2018-08-23,10700,2.9,7
2018-08-24,10700,2.0,6
2018-08-27,10700,1.9,3
2018-08-28,10700,1.4,2
2018-08-29,10700,0.65,1
2018-08-30,10700,0.05,0
2018-07-17,10750,82.0,44
2018-07-18,10750,107.15,43
2018-07-19,10750,101.6,42
2018-07-20,10750,86.9,41
2018-07-23,10750,63.15,38
2018-07-24,10750,51.9,37
2018-07-25,10750,45.95,36
2018-07-26,10750,37.3,35
2018-07-27,10750,30.25,34
2018-07-30,10750,24.75,31
2018-07-31,10750,22.2,30
2018-08-01,10750,22.25,29
2018-08-02,10750,25.0,28
2018-08-03,10750,15.25,27
2018-08-06,10750,13.15,24
2018-08-07,10750,11.9,23
2018-08-08,10750,9.9,22
2018-08-09,10750,9.3,21
2018-08-10,10750,8.95,20
2018-08-13,10750,9.8,17
2018-08-14,10750,7.15,16
2018-08-16,10750,6.45,14
2018-08-17,10750,4.9,13
2018-08-20,10750,4.25,10
2018-08-21,10750,4.05,9
2018-08-23,10750,3.05,7
2018-08-24,10750,1.9,6
2018-08-27,10750,2.0,3
2018-08-28,10750,1.55,2
2018-08-29,10750,1.0,1
2018-08-30,10750,0.2,0
2018-07-17,10800,95.6,44
2018-07-18,10800,116.15,43
2018-07-19,10800,114.35,42
2018-07-20,10800,98.55,41
2018-07-23,10800,71.25,38
2018-07-24,10800,58.25,37
2018-07-25,10800,54.25,36
2018-07-26,10800,44.65,35
2018-07-27,10800,34.4,34
2018-07-30,10800,29.0,31
2018-07-31,10800,25.75,30
2018-08-01,10800,25.65,29
2018-08-02,10800,29.3,28
2018-08-03,10800,17.85,27
2018-08-06,10800,15.45,24
2018-08-07,10800,14.05,23
2018-08-08,10800,11.65,22
2018-08-09,10800,10.6,21
2018-08-10,10800,10.6,20
2018-08-13,10800,11.7,17
2018-08-14,10800,8.4,16
2018-08-16,10800,7.95,14
2018-08-17,10800,5.35,13
2018-08-20,10800,4.3,10
2018-08-21,10800,4.25,9
2018-08-23,10800,3.1,7
2018-08-24,10800,2.15,6
2018-08-27,10800,2.05,3
2018-08-28,10800,1.45,2
2018-08-29,10800,0.75,1
2018-08-30,10800,0.05,0
2018-07-17,10850,106.75,44
2018-07-18,10850,128.55,43
2018-07-19,10850,130.8,42
2018-07-20,10850,110.65,41
2018-07-23,10850,80.6,38
2018-07-24,10850,67.3,37
2018-07-25,10850,63.6,36
2018-07-26,10850,50.6,35
2018-07-27,10850,39.5,34
2018-07-30,10850,33.55,31
2018-07-31,10850,29.3,30
2018-08-01,10850,29.45,29
2018-08-02,10850,33.65,28
2018-08-03,10850,20.8,27
2018-08-06,10850,17.95,24
2018-08-07,10850,16.15,23
2018-08-08,10850,13.4,22
2018-08-09,10850,12.15,21
2018-08-10,10850,12.4,20
2018-08-13,10850,13.85,17
2018-08-14,10850,9.55,16
2018-08-16,10850,9.75,14
2018-08-17,10850,6.1,13
2018-08-20,10850,5.05,10
2018-08-21,10850,4.55,9
2018-08-23,10850,3.6,7
2018-08-24,10850,2.35,6
2018-08-27,10850,2.2,3
2018-08-28,10850,1.65,2
2018-08-29,10850,0.7,1
2018-08-30,10850,0.15,0
2018-07-17,10900,123.85,44
2018-07-18,10900,147.4,43
2018-07-19,10900,145.65,42
2018-07-20,10900,125.65,41
2018-07-23,10900,93.1,38
2018-07-24,10900,76.4,37
2018-07-25,10900,72.4,36
2018-07-26,10900,60.8,35
2018-07-27,10900,46.0,34
2018-07-30,10900,38.9,31
2018-07-31,10900,34.35,30
2018-08-01,10900,33.25,29
2018-08-02,10900,39.7,28
2018-08-03,10900,24.15,27
2018-08-06,10900,21.45,24
2018-08-07,10900,19.6,23
2018-08-08,10900,16.0,22
2018-08-09,10900,14.25,21
2018-08-10,10900,14.55,20
2018-08-13,10900,16.85,17
2018-08-14,10900,11.8,16
2018-08-16,10900,11.95,14
2018-08-17,10900,7.15,13
2018-08-20,10900,5.4,10
2018-08-21,10900,5.1,9
2018-08-23,10900,3.6,7
2018-08-24,10900,2.35,6
2018-08-27,10900,2.1,3
2018-08-28,10900,1.75,2
2018-08-29,10900,0.75,1
2018-08-30,10900,0.05,0
2018-07-17,10950,139.9,44
2018-07-18,10950,166.6,43
2018-07-19,10950,164.6,42
2018-07-20,10950,142.1,41
2018-07-23,10950,106.0,38
2018-07-24,10950,86.7,37
2018-07-25,10950,84.5,36
2018-07-26,10950,70.65,35
2018-07-27,10950,53.45,34
2018-07-30,10950,45.5,31
2018-07-31,10950,39.85,30
2018-08-01,10950,39.1,29
2018-08-02,10950,46.25,28
2018-08-03,10950,28.3,27
2018-08-06,10950,25.1,24
2018-08-07,10950,23.0,23
2018-08-08,10950,18.55,22
2018-08-09,10950,16.25,21
2018-08-10,10950,17.5,20
2018-08-13,10950,20.0,17
2018-08-14,10950,13.9,16
2018-08-16,10950,13.95,14
2018-08-17,10950,8.7,13
2018-08-20,10950,6.2,10
2018-08-21,10950,5.6,9
2018-08-23,10950,3.8,7
2018-08-24,10950,2.2,6
2018-08-27,10950,2.35,3
2018-08-28,10950,1.9,2
2018-08-29,10950,0.9,1
2018-08-30,10950,0.05,0
2018-07-17,11000,159.3,44
2018-07-18,11000,185.0,43
2018-07-19,11000,185.2,42
2018-07-20,11000,160.0,41
2018-07-23,11000,122.05,38
2018-07-24,11000,100.7,37
2018-07-25,11000,97.4,36
2018-07-26,11000,81.7,35
2018-07-27,11000,61.75,34
2018-07-30,11000,52.2,31
2018-07-31,11000,46.3,30
2018-08-01,11000,44.95,29
2018-08-02,11000,54.55,28
2018-08-03,11000,33.45,27
2018-08-06,11000,29.45,24
2018-08-07,11000,27.3,23
2018-08-08,11000,22.15,22
2018-08-09,11000,19.6,21
2018-08-10,11000,20.9,20
2018-08-13,11000,24.55,17
2018-08-14,11000,17.05,16
2018-08-16,11000,17.8,14
2018-08-17,11000,10.6,13
2018-08-20,11000,7.3,10
2018-08-21,11000,6.2,9
2018-08-23,11000,4.15,7
2018-08-24,11000,2.65,6
2018-08-27,11000,2.4,3
2018-08-28,11000,2.05,2
2018-08-29,11000,0.8,1
2018-08-30,11000,0.05,0
2018-07-17,11050,178.3,44
2018-07-18,11050,207.3,43
2018-07-19,11050,209.6,42
2018-07-20,11050,177.9,41
2018-07-23,11050,138.2,38
2018-07-24,11050,115.1,37
2018-07-25,11050,113.35,36
2018-07-26,11050,96.2,35
2018-07-27,11050,71.45,34
2018-07-30,11050,61.3,31
2018-07-31,11050,53.75,30
2018-08-01,11050,51.15,29
2018-08-02,11050,64.25,28
2018-08-03,11050,39.2,27
2018-08-06,11050,35.0,24
2018-08-07,11050,31.95,23
2018-08-08,11050,26.3,22
2018-08-09,11050,23.35,21
2018-08-10,11050,24.9,20
2018-08-13,11050,30.05,17
2018-08-14,11050,20.6,16
2018-08-16,11050,21.95,14
2018-08-17,11050,12.95,13
2018-08-20,11050,8.35,10
2018-08-21,11050,6.75,9
2018-08-23,11050,4.3,7
2018-08-24,11050,2.85,6
2018-08-27,11050,2.3,3
2018-08-28,11050,2.2,2
2018-08-29,11050,0.85,1
2018-08-30,11050,0.05,0
2018-07-17,11100,203.35,44
2018-07-18,11100,233.45,43
2018-07-19,11100,234.25,42
2018-07-20,11100,203.55,41
2018-07-23,11100,158.2,38
2018-07-24,11100,130.9,37
2018-07-25,11100,129.6,36
2018-07-26,11100,110.55,35
2018-07-27,11100,82.15,34
2018-07-30,11100,70.85,31
2018-07-31,11100,62.3,30
2018-08-01,11100,59.2,29
2018-08-02,11100,74.85,28
2018-08-03,11100,46.1,27
2018-08-06,11100,41.4,24
2018-08-07,11100,39.25,23
2018-08-08,11100,31.2,22
2018-08-09,11100,27.45,21
2018-08-10,11100,30.2,20
2018-08-13,11100,36.8,17
2018-08-14,11100,25.15,16
2018-08-16,11100,27.3,14
2018-08-17,11100,15.7,13
2018-08-20,11100,9.75,10
2018-08-21,11100,7.75,9
2018-08-23,11100,4.9,7
2018-08-24,11100,3.55,6
2018-08-27,11100,2.6,3
2018-08-28,11100,2.2,2
2018-08-29,11100,0.9,1
2018-08-30,11100,0.05,0
2018-07-24,11150,151.15,37
2018-07-25,11150,148.0,36
2018-07-26,11150,128.1,35
2018-07-27,11150,95.9,34
2018-07-30,11150,82.45,31
2018-07-31,11150,72.2,30
2018-08-01,11150,69.6,29
2018-08-02,11150,88.2,28
2018-08-03,11150,54.3,27
2018-08-06,11150,49.3,24
2018-08-07,11150,46.75,23
2018-08-08,11150,37.4,22
2018-08-09,11150,33.45,21
2018-08-10,11150,36.4,20
2018-08-13,11150,44.6,17
2018-08-14,11150,30.25,16
2018-08-16,11150,33.65,14
2018-08-17,11150,18.95,13
2018-08-20,11150,11.2,10
2018-08-21,11150,8.8,9
2018-08-23,11150,5.35,7
2018-08-24,11150,4.0,6
2018-08-27,11150,2.8,3
2018-08-28,11150,2.3,2
2018-08-29,11150,0.95,1
2018-08-30,11150,0.05,0
2018-07-17,11200,257.0,44
2018-07-18,11200,289.45,43
2018-07-19,11200,291.5,42
2018-07-20,11200,255.1,41
2018-07-23,11200,201.8,38
2018-07-24,11200,171.85,37
2018-07-25,11200,170.0,36
2018-07-26,11200,147.55,35
2018-07-27,11200,110.05,34
2018-07-30,11200,96.05,31
2018-07-31,11200,84.3,30
2018-08-01,11200,80.45,29
2018-08-02,11200,104.35,28
2018-08-03,11200,65.5,27
2018-08-06,11200,58.75,24
2018-08-07,11200,56.15,23
2018-08-08,11200,44.5,22
2018-08-09,11200,39.2,21
2018-08-10,11200,43.85,20
2018-08-13,11200,54.7,17
2018-08-14,11200,36.9,16
2018-08-16,11200,42.15,14
2018-08-17,11200,23.85,13
2018-08-20,11200,13.75,10
2018-08-21,11200,10.75,9
2018-08-23,11200,6.6,7
2018-08-24,11200,4.7,6
2018-08-27,11200,2.9,3
2018-08-28,11200,2.45,2
2018-08-29,11200,0.9,1
2018-08-30,11200,0.05,0
2018-07-25,11250,185.6,36
2018-07-26,11250,170.95,35
2018-07-27,11250,128.05,34
2018-07-30,11250,112.15,31
2018-07-31,11250,98.2,30
2018-08-01,11250,94.6,29
2018-08-02,11250,123.35,28
2018-08-03,11250,78.15,27
2018-08-06,11250,70.8,24
2018-08-07,11250,67.6,23
2018-08-08,11250,52.95,22
2018-08-09,11250,46.95,21
2018-08-10,11250,53.6,20
2018-08-13,11250,66.55,17
2018-08-14,11250,43.85,16
2018-08-16,11250,51.9,14
2018-08-17,11250,30.0,13
2018-08-20,11250,16.3,10
2018-08-21,11250,12.75,9
2018-08-23,11250,7.7,7
2018-08-24,11250,5.8,6
2018-08-27,11250,3.3,3
2018-08-28,11250,2.75,2
2018-08-29,11250,0.85,1
2018-08-30,11250,0.05,0
2018-07-17,11300,320.9,44
2018-07-18,11300,356.75,43
2018-07-19,11300,364.65,42
2018-07-20,11300,318.7,41
2018-07-23,11300,258.55,38
2018-07-24,11300,227.05,37
2018-07-25,11300,226.85,36
2018-07-26,11300,194.2,35
2018-07-27,11300,147.7,34
2018-07-30,11300,130.35,31
2018-07-31,11300,114.35,30
2018-08-01,11300,110.3,29
2018-08-02,11300,144.4,28
